game_id,season,week,season_phase,team,opponent,side,home_team,away_team,role,spread_line_away_perspective,spread_abs,spread_bucket,q1_result,q2_result,q3_result,q4_result,path4,q1_points_for,q1_points_against,q2_points_for,q2_points_against,q3_points_for,q3_points_against,q4_points_for,q4_points_against,ot_points_for,ot_points_against,after_q1_margin,after_q2_margin,after_q3_margin,after_q4_margin,after_q1_state,after_q2_state,after_q3_state,after_q4_regulation_state,after_q1_margin_bucket,after_q2_margin_bucket,after_q3_margin_bucket,after_q4_margin_bucket,final_margin,final_state,went_to_overtime
2016_01_BUF_BAL,2016,1,EARLY,BUF,BAL,away,BAL,BUF,UNDERDOG,3.0,3.0,2-3,LOSS,TIE,TIE,LOSS,LOSS-TIE-TIE-LOSS,0.0,3.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,-3.0,-3.0,-6.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_1_3,TRAIL_1_3,TRAIL_4_7,-6.0,LOSS,False
2016_02_NYJ_BUF,2016,2,EARLY,BUF,NYJ,home,BUF,NYJ,FAVORITE,1.5,1.5,0.5-1.5,WIN,LOSS,WIN,LOSS,WIN-LOSS-WIN-LOSS,7.0,6.0,3.0,14.0,14.0,7.0,7.0,10.0,0.0,0.0,1.0,-10.0,-3.0,-6.0,WIN,LOSS,LOSS,LOSS,LEAD_1_3,TRAIL_8_14,TRAIL_1_3,TRAIL_4_7,-6.0,LOSS,False
2016_03_ARI_BUF,2016,3,EARLY,BUF,ARI,home,BUF,ARI,UNDERDOG,-5.0,5.0,5-6,WIN,TIE,WIN,LOSS,WIN-TIE-WIN-LOSS,10.0,0.0,7.0,7.0,13.0,6.0,3.0,5.0,0.0,0.0,10.0,10.0,17.0,15.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,15.0,WIN,False
2016_04_BUF_NE,2016,4,EARLY,BUF,NE,away,NE,BUF,UNDERDOG,3.5,3.5,3.5-4.5,WIN,WIN,WIN,TIE,WIN-WIN-WIN-TIE,7.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,16.0,16.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,16.0,WIN,False
2016_05_BUF_LA,2016,5,EARLY,BUF,LA,away,LA,BUF,FAVORITE,-2.5,2.5,2-3,WIN,LOSS,WIN,WIN,WIN-LOSS-WIN-WIN,7.0,3.0,9.0,10.0,7.0,3.0,7.0,3.0,0.0,0.0,4.0,3.0,7.0,11.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_1_3,LEAD_4_7,LEAD_8_14,11.0,WIN,False
2016_06_SF_BUF,2016,6,MIDDLE,BUF,SF,home,BUF,SF,FAVORITE,7.5,7.5,7.5-9.5,WIN,TIE,WIN,WIN,WIN-TIE-WIN-WIN,7.0,3.0,10.0,10.0,7.0,0.0,21.0,3.0,0.0,0.0,4.0,4.0,11.0,29.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,29.0,WIN,False
2016_07_BUF_MIA,2016,7,MIDDLE,BUF,MIA,away,MIA,BUF,FAVORITE,-2.5,2.5,2-3,TIE,WIN,LOSS,LOSS,TIE-WIN-LOSS-LOSS,3.0,3.0,7.0,3.0,7.0,8.0,8.0,14.0,0.0,0.0,0.0,4.0,3.0,-3.0,TIE,WIN,WIN,LOSS,TIE,LEAD_4_7,LEAD_1_3,TRAIL_1_3,-3.0,LOSS,False
2016_08_NE_BUF,2016,8,MIDDLE,BUF,NE,home,BUF,NE,UNDERDOG,-5.5,5.5,5-6,LOSS,LOSS,LOSS,WIN,LOSS-LOSS-LOSS-WIN,3.0,14.0,7.0,10.0,7.0,14.0,8.0,3.0,0.0,0.0,-11.0,-14.0,-21.0,-16.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,-16.0,LOSS,False
2016_09_BUF_SEA,2016,9,MIDDLE,BUF,SEA,away,SEA,BUF,UNDERDOG,5.5,5.5,5-6,WIN,LOSS,TIE,WIN,WIN-LOSS-TIE-WIN,14.0,7.0,3.0,21.0,0.0,0.0,8.0,3.0,0.0,0.0,7.0,-11.0,-11.0,-6.0,WIN,LOSS,LOSS,LOSS,LEAD_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_4_7,-6.0,LOSS,False
2016_11_BUF_CIN,2016,11,MIDDLE,BUF,CIN,away,CIN,BUF,UNDERDOG,2.5,2.5,2-3,WIN,LOSS,WIN,WIN,WIN-LOSS-WIN-WIN,7.0,6.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,-2.0,1.0,4.0,WIN,LOSS,WIN,WIN,LEAD_1_3,TRAIL_1_3,LEAD_1_3,LEAD_4_7,4.0,WIN,False
2016_12_JAX_BUF,2016,12,LATE,BUF,JAX,home,BUF,JAX,FAVORITE,8.5,8.5,7.5-9.5,LOSS,WIN,WIN,WIN,LOSS-WIN-WIN-WIN,0.0,7.0,6.0,0.0,14.0,7.0,8.0,7.0,0.0,0.0,-7.0,-1.0,6.0,7.0,LOSS,LOSS,WIN,WIN,TRAIL_4_7,TRAIL_1_3,LEAD_4_7,LEAD_4_7,7.0,WIN,False
2016_13_BUF_OAK,2016,13,LATE,BUF,LV,away,LV,BUF,UNDERDOG,3.0,3.0,2-3,TIE,WIN,TIE,LOSS,TIE-WIN-TIE-LOSS,3.0,3.0,7.0,6.0,14.0,14.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,-14.0,TIE,WIN,WIN,LOSS,TIE,LEAD_1_3,LEAD_1_3,TRAIL_8_14,-14.0,LOSS,False
2016_14_PIT_BUF,2016,14,LATE,BUF,PIT,home,BUF,PIT,UNDERDOG,-1.0,1.0,0.5-1.5,LOSS,TIE,LOSS,WIN,LOSS-TIE-LOSS-WIN,0.0,7.0,7.0,7.0,0.0,7.0,13.0,6.0,0.0,0.0,-7.0,-7.0,-14.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_4_7,TRAIL_8_14,TRAIL_4_7,-7.0,LOSS,False
2016_15_CLE_BUF,2016,15,LATE,BUF,CLE,home,BUF,CLE,FAVORITE,10.5,10.5,10-13.5,WIN,WIN,LOSS,WIN,WIN-WIN-LOSS-WIN,10.0,3.0,7.0,0.0,7.0,10.0,9.0,0.0,0.0,0.0,7.0,14.0,11.0,20.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_8_14,LEAD_15_PLUS,20.0,WIN,False
2016_16_MIA_BUF,2016,16,LATE,BUF,MIA,home,BUF,MIA,FAVORITE,4.5,4.5,3.5-4.5,LOSS,TIE,TIE,WIN,LOSS-TIE-TIE-WIN,0.0,7.0,7.0,7.0,14.0,14.0,10.0,3.0,0.0,3.0,-7.0,-7.0,-7.0,0.0,LOSS,LOSS,LOSS,TIE,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,TIE,-3.0,LOSS,True
2016_17_BUF_NYJ,2016,17,LATE,BUF,NYJ,away,NYJ,BUF,FAVORITE,-3.5,3.5,3.5-4.5,TIE,LOSS,LOSS,LOSS,TIE-LOSS-LOSS-LOSS,0.0,0.0,3.0,10.0,0.0,10.0,7.0,10.0,0.0,0.0,0.0,-7.0,-17.0,-20.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,-20.0,LOSS,False
2017_01_NYJ_BUF,2017,1,EARLY,BUF,NYJ,home,BUF,NYJ,FAVORITE,7.0,7.0,6.5-7,TIE,WIN,WIN,WIN,TIE-WIN-WIN-WIN,0.0,0.0,7.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,TIE,WIN,WIN,WIN,TIE,LEAD_1_3,LEAD_1_3,LEAD_8_14,9.0,WIN,False
2017_02_BUF_CAR,2017,2,EARLY,BUF,CAR,away,CAR,BUF,UNDERDOG,6.5,6.5,6.5-7,LOSS,LOSS,TIE,TIE,LOSS-LOSS-TIE-TIE,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,-3.0,-6.0,-6.0,-6.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,-6.0,LOSS,False
2017_03_DEN_BUF,2017,3,EARLY,BUF,DEN,home,BUF,DEN,UNDERDOG,-3.5,3.5,3.5-4.5,LOSS,WIN,WIN,WIN,LOSS-WIN-WIN-WIN,0.0,3.0,13.0,10.0,7.0,3.0,6.0,0.0,0.0,0.0,-3.0,0.0,4.0,10.0,LOSS,TIE,WIN,WIN,TRAIL_1_3,TIE,LEAD_4_7,LEAD_8_14,10.0,WIN,False
2017_04_BUF_ATL,2017,4,EARLY,BUF,ATL,away,ATL,BUF,UNDERDOG,8.0,8.0,7.5-9.5,TIE,LOSS,WIN,WIN,TIE-LOSS-WIN-WIN,0.0,0.0,7.0,10.0,7.0,0.0,9.0,7.0,0.0,0.0,0.0,-3.0,4.0,6.0,TIE,LOSS,WIN,WIN,TIE,TRAIL_1_3,LEAD_4_7,LEAD_4_7,6.0,WIN,False
2017_05_BUF_CIN,2017,5,EARLY,BUF,CIN,away,CIN,BUF,UNDERDOG,3.0,3.0,2-3,LOSS,WIN,WIN,LOSS,LOSS-WIN-WIN-LOSS,3.0,7.0,7.0,3.0,3.0,0.0,3.0,10.0,0.0,0.0,-4.0,0.0,3.0,-4.0,LOSS,TIE,WIN,LOSS,TRAIL_4_7,TIE,LEAD_1_3,TRAIL_4_7,-4.0,LOSS,False
2017_07_TB_BUF,2017,7,MIDDLE,BUF,TB,home,BUF,TB,FAVORITE,3.0,3.0,2-3,LOSS,WIN,TIE,LOSS,LOSS-WIN-TIE-LOSS,3.0,6.0,7.0,0.0,7.0,7.0,13.0,14.0,0.0,0.0,-3.0,4.0,4.0,3.0,LOSS,WIN,WIN,WIN,TRAIL_1_3,LEAD_4_7,LEAD_4_7,LEAD_1_3,3.0,WIN,False
2017_08_OAK_BUF,2017,8,MIDDLE,BUF,LV,home,BUF,LV,FAVORITE,2.5,2.5,2-3,LOSS,WIN,WIN,WIN,LOSS-WIN-WIN-WIN,0.0,7.0,14.0,0.0,6.0,0.0,14.0,7.0,0.0,0.0,-7.0,7.0,13.0,20.0,LOSS,WIN,WIN,WIN,TRAIL_4_7,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,20.0,WIN,False
2017_09_BUF_NYJ,2017,9,MIDDLE,BUF,NYJ,away,NYJ,BUF,FAVORITE,-3.0,3.0,2-3,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,0.0,7.0,7.0,3.0,0.0,14.0,14.0,10.0,0.0,0.0,-7.0,-3.0,-17.0,-13.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_1_3,TRAIL_15_PLUS,TRAIL_8_14,-13.0,LOSS,False
2017_10_NO_BUF,2017,10,MIDDLE,BUF,NO,home,BUF,NO,UNDERDOG,-2.0,2.0,2-3,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,3.0,7.0,0.0,10.0,0.0,20.0,7.0,10.0,0.0,0.0,-4.0,-14.0,-34.0,-37.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,-37.0,LOSS,False
2017_11_BUF_LAC,2017,11,MIDDLE,BUF,LAC,away,LAC,BUF,UNDERDOG,7.0,7.0,6.5-7,LOSS,LOSS,LOSS,WIN,LOSS-LOSS-LOSS-WIN,7.0,10.0,0.0,27.0,3.0,10.0,14.0,7.0,0.0,0.0,-3.0,-30.0,-37.0,-30.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-30.0,LOSS,False
2017_12_BUF_KC,2017,12,LATE,BUF,KC,away,KC,BUF,UNDERDOG,8.5,8.5,7.5-9.5,WIN,WIN,LOSS,TIE,WIN-WIN-LOSS-TIE,7.0,0.0,6.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,6.0,6.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_4_7,LEAD_4_7,6.0,WIN,False
2017_13_NE_BUF,2017,13,LATE,BUF,NE,home,BUF,NE,UNDERDOG,-7.5,7.5,7.5-9.5,LOSS,LOSS,LOSS,TIE,LOSS-LOSS-LOSS-TIE,0.0,3.0,3.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,-3.0,-6.0,-20.0,-20.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,-20.0,LOSS,False
2017_14_IND_BUF,2017,14,LATE,BUF,IND,home,BUF,IND,FAVORITE,3.5,3.5,3.5-4.5,TIE,WIN,TIE,LOSS,TIE-WIN-TIE-LOSS,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,7.0,7.0,0.0,TIE,WIN,WIN,TIE,TIE,LEAD_4_7,LEAD_4_7,TIE,6.0,WIN,True
2017_15_MIA_BUF,2017,15,LATE,BUF,MIA,home,BUF,MIA,FAVORITE,3.5,3.5,3.5-4.5,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,7.0,3.0,14.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,4.0,15.0,18.0,8.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_8_14,8.0,WIN,False
2017_16_BUF_NE,2017,16,LATE,BUF,NE,away,NE,BUF,UNDERDOG,11.0,11.0,10-13.5,WIN,LOSS,LOSS,LOSS,WIN-LOSS-LOSS-LOSS,3.0,0.0,10.0,13.0,3.0,10.0,0.0,14.0,0.0,0.0,3.0,0.0,-7.0,-21.0,WIN,TIE,LOSS,LOSS,LEAD_1_3,TIE,TRAIL_4_7,TRAIL_15_PLUS,-21.0,LOSS,False
2017_17_BUF_MIA,2017,17,LATE,BUF,MIA,away,MIA,BUF,FAVORITE,-2.5,2.5,2-3,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,7.0,0.0,3.0,0.0,9.0,3.0,3.0,13.0,0.0,0.0,7.0,10.0,16.0,6.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,LEAD_4_7,6.0,WIN,False
2018_01_BUF_BAL,2018,1,EARLY,BUF,BAL,away,BAL,BUF,UNDERDOG,7.5,7.5,7.5-9.5,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,0.0,14.0,0.0,12.0,3.0,14.0,0.0,7.0,0.0,0.0,-14.0,-26.0,-37.0,-44.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-44.0,LOSS,False
2018_02_LAC_BUF,2018,2,EARLY,BUF,LAC,home,BUF,LAC,UNDERDOG,-7.5,7.5,7.5-9.5,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,0.0,14.0,6.0,14.0,7.0,0.0,7.0,3.0,0.0,0.0,-14.0,-22.0,-15.0,-11.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_8_14,-11.0,LOSS,False
2018_03_BUF_MIN,2018,3,EARLY,BUF,MIN,away,MIN,BUF,UNDERDOG,16.5,16.5,14+,WIN,WIN,TIE,LOSS,WIN-WIN-TIE-LOSS,17.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,27.0,27.0,21.0,WIN,WIN,WIN,WIN,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,21.0,WIN,False
2018_04_BUF_GB,2018,4,EARLY,BUF,GB,away,GB,BUF,UNDERDOG,8.5,8.5,7.5-9.5,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,0.0,6.0,0.0,10.0,0.0,3.0,0.0,3.0,0.0,0.0,-6.0,-16.0,-19.0,-22.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-22.0,LOSS,False
2018_05_TEN_BUF,2018,5,EARLY,BUF,TEN,home,BUF,TEN,UNDERDOG,-6.0,6.0,5-6,WIN,LOSS,WIN,LOSS,WIN-LOSS-WIN-LOSS,7.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,4.0,1.0,4.0,1.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_1_3,LEAD_4_7,LEAD_1_3,1.0,WIN,False
2018_06_BUF_HOU,2018,6,MIDDLE,BUF,HOU,away,HOU,BUF,UNDERDOG,10.5,10.5,10-13.5,LOSS,LOSS,WIN,LOSS,LOSS-LOSS-WIN-LOSS,0.0,7.0,0.0,3.0,6.0,0.0,7.0,10.0,0.0,0.0,-7.0,-10.0,-4.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_4_7,TRAIL_4_7,-7.0,LOSS,False
2018_07_BUF_IND,2018,7,MIDDLE,BUF,IND,away,IND,BUF,UNDERDOG,7.0,7.0,6.5-7,TIE,LOSS,WIN,LOSS,TIE-LOSS-WIN-LOSS,0.0,0.0,0.0,24.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,-24.0,-19.0,-32.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-32.0,LOSS,False
